POIId,Longitude,Latitude,EdgeId,Distance_from_start_node,Type
,13.326209,52.50954,425279,0.922,
,13.320303,52.485867,981,0.798,
,13.433804,52.490086,241386,0.627,
,13.421225,52.496284,83991,0.459,
,13.579442,52.49764,81731,0.835,
,13.721755,52.41926,59508,0.9,
,13.421242,52.545376,43303,0.917,
,13.342083,52.51736,469052,1,
,13.293873,52.443745,64202,0.875,
,13.305892,52.50872,192570,0.724,
,13.359248,52.486572,259305,0.621,
,13.465159,52.493195,338823,0.49,
,13.464548,52.493473,338824,0.551,
,13.422844,52.54121,296964,0.391,
,13.42625,52.543224,256961,0,
,13.496194,52.51202,311640,0.863,
,13.291027,52.497425,92819,0.772,
,13.324536,52.511475,450152,0.805,
,13.315569,52.447353,320496,0.264,
,13.39699,52.52718,13179,0.119,
,13.377115,52.50905,499880,0.278,
,13.281837,52.448,368883,0,
,13.454428,52.503086,441932,0.889,
,13.457029,52.59301,347517,0.568,
,13.410257,52.51905,421645,0.45,
,13.404914,52.52041,458473,0.079,
,13.325822,52.514526,322800,0.65,
,13.429955,52.499157,166885,0.583,
,13.42956,52.500652,346780,0.52,
,13.455555,52.47383,390780,0.531,
,13.393672,52.512486,70721,0.311,
,13.442952,52.470657,484629,0.92,
,13.206396,52.43081,898,0.5,
,13.384915,52.44845,305025,0.031,
,13.278337,52.448837,300031,0.241,
,13.388676,52.519745,170075,0.04,
,13.21459,52.439125,166516,0.429,
,13.206821,52.538048,30709,0.632,
,13.3234415,52.523296,168236,0.942,
,13.193259,52.524174,12914,0.13,
,13.441037,52.501095,17558,0.311,
,13.411808,52.56805,329201,0.652,
,13.435294,52.49104,17706,0.933,
,13.387669,52.440483,360976,0.696,
,13.4246645,52.474503,215329,0.607,
,13.409107,52.571404,21470,0.448,
,13.404357,52.58189,295395,0,
,13.32197,52.457127,55850,0.509,
,13.438874,52.488907,191997,0.318,
,13.4096575,52.570614,268008,0.278,
,13.413764,52.572136,421252,0.606,
,13.414723,52.57175,421265,0.153,
,13.246207,52.56198,73847,0.164,
,13.44951,52.47897,162320,0.107,
,13.376067,52.455524,79927,0.566,
,13.305363,52.417583,74601,0.86,
,13.390271,52.557766,266708,0.543,
,13.439682,52.47705,426851,0.925,
,13.410533,52.550365,325184,0.465,
,13.30386,52.426598,299359,0.222,
,13.467694,52.504776,278294,0.469,
,13.524642,52.455254,354914,0.748,
,13.409513,52.538155,445566,0.295,
,13.373725,52.5176,227459,0.323,
,13.285095,52.50632,330237,0.924,
,13.40883,52.537544,247108,0.012,
,13.43252,52.518444,413152,0.293,
,13.425074,52.494316,17672,0.969,
,13.382014,52.49353,209602,0.507,
,13.50838,52.528156,463861,0.404,
,13.432277,52.48794,313802,0.943,
,13.495283,52.513912,176297,0,
,13.4568205,52.490707,259317,0.673,
,13.424949,52.480495,128326,0.501,
,13.433066,52.48071,344778,0.323,
,13.417902,52.493504,114035,0.164,
,13.422625,52.544197,320406,0.868,
,13.420641,52.542095,320402,0.733,
,13.428796,52.491547,280090,0.835,
,13.260401,52.50151,46420,0.569,
,13.357427,52.54196,177907,0.409,
,13.382232,52.51628,79182,0.894,
,13.393755,52.526173,424479,1,
,13.297057,52.50149,91940,0.279,
,13.379256,52.52902,11443,0.082,
,13.298564,52.485607,442852,0.342,
,13.401343,52.520687,124378,0.133,
,13.526357,52.456177,175458,0.3,
,13.578323,52.4581,350974,0.737,
,13.224245,52.57503,294059,0.012,
,13.594262,52.449036,93631,0.709,
,13.417219,52.5405,320896,0.982,
,13.419793,52.512325,267535,0.231,
,13.482422,52.50323,465009,0.287,
,13.500984,52.54873,324138,0.836,
,13.308316,52.510277,5851,0.047,
,13.320157,52.480915,8270,0.114,
,13.430705,52.498104,144655,0.891,
,13.431194,52.49857,329589,0.253,
,13.299198,52.504837,129582,0.87,
,13.415476,52.547955,36761,0.884,
,13.307921,52.50166,296498,0.649,
,13.267435,52.483723,331427,0.881,
,13.422104,52.544228,320406,0.738,
,13.470857,52.415436,187903,1,
,13.4162035,52.54436,177256,0.436,
,13.193599,52.430622,388220,0.479,
,13.502812,52.555656,32916,0.683,
,13.412189,52.50259,262101,0.105,
,13.412718,52.531216,341996,0.637,
,13.412804,52.531315,169960,0.779,
,13.312864,52.481316,457712,0,
,13.39979,52.3865,445951,0.547,
,13.46284,52.55064,345416,0.37,
,13.406129,52.53616,12602,0.364,
,13.502697,52.63659,276288,0.401,
,13.2045555,52.536873,103878,0.714,
,13.323454,52.513752,435642,0.48,
,13.2323475,52.43746,380414,0.87,
,13.405347,52.54063,247103,0.494,
,13.402679,52.5311,49830,0.639,
,13.47114,52.510376,43408,0.267,
,13.321768,52.520905,2561,0.534,
,13.322348,52.52344,168238,0.431,
,13.402533,52.524033,219788,0.961,
,13.305692,52.509377,5500,0.32,
,13.393698,52.619267,68544,0.408,
,13.323165,52.514156,196469,0.944,
,13.3098135,52.507736,164496,0.042,
,13.296924,52.500645,7109,0.413,
,13.467254,52.468166,153043,0.348,
,13.3967905,52.536846,452304,0.538,
,13.280551,52.447098,19512,0.509,
,13.390571,52.51473,160256,0.581,
,13.381786,52.454124,197648,0.805,
,13.411736,52.550938,325209,0.902,
,13.456096,52.49018,58559,0.585,
,13.418065,52.54229,35457,0.245,
,13.397358,52.53593,402923,0.303,
,13.354993,52.487392,309403,0.306,
,13.399052,52.50775,440473,0.543,
,13.388044,52.550354,12110,0.383,
,13.385913,52.552876,12057,0.459,
,13.386007,52.552944,12057,0.558,
,13.411857,52.552147,12572,0.341,
,13.582839,52.455193,350190,0.721,
,13.421401,52.53563,36685,0.695,
,13.529616,52.432293,206541,0.623,
,13.538272,52.52816,136891,0.246,
,13.538245,52.528282,136881,0.549,
,13.4944935,52.502945,332593,0.565,
,13.498448,52.509907,391389,0.136,
,13.208799,52.509518,202097,1,
,13.211431,52.50954,202087,0.683,
,13.436076,52.424557,203042,0.072,
,13.5402975,52.52673,289344,1,
,13.400746,52.529995,189030,0.367,
,13.402381,52.528492,189028,0.79,
,13.454101,52.510445,95771,0.652,
,13.485254,52.51226,251383,0.184,
,13.433447,52.472336,321062,0.402,
,13.300736,52.501335,2236,0.283,
,13.305442,52.51352,324963,0.234,
,13.281843,52.477764,428111,0.803,
,13.292238,52.474533,267436,0.62,
,13.292523,52.474434,267435,0.968,
,13.292159,52.475113,236843,0.586,
,13.301475,52.48864,501932,0.439,
,13.268696,52.511322,12370,0.164,
,13.260413,52.515957,456642,0.119,
,13.262141,52.51575,85436,0.286,
,13.392914,52.520203,13229,0.11,
,13.462446,52.514755,404948,0.929,
,13.39325,52.48934,11101,0.378,
,13.392638,52.489437,11100,0.663,
,13.352068,52.48042,291678,0.262,
,13.357326,52.48746,227456,0.114,
,13.361311,52.48574,278656,0.684,
,13.360773,52.49458,7731,0.741,
,13.377943,52.53636,33291,0.427,
,13.302525,52.60003,220940,0.394,
,13.40735,52.539246,177206,0.929,
,13.402402,52.530807,49831,0.237,
,13.26144,52.436245,150189,0.814,
,13.424992,52.534744,13966,0.324,
,13.413792,52.55905,272299,0.83,
,13.292747,52.457886,301024,0.12,
,13.414292,52.542583,242781,0.043,
,13.230632,52.608257,399238,0.66,
,13.448567,52.512096,426674,0.266,
,13.48925,52.512463,423561,0.284,
,13.496519,52.41727,305406,0.73,
,13.352792,52.484047,265304,0.966,
,13.325109,52.455482,466763,0.842,
,13.3350935,52.47227,96003,0.292,
,13.308404,52.503178,258240,0.972,
,13.320873,52.502995,4180,0.094,
,13.295907,52.497456,1553,0.115,
,13.3246765,52.491493,39839,0.882,
,13.325296,52.49143,39840,0.264,
,13.411394,52.539917,43294,0.216,
,13.403603,52.523235,426457,0.853,
,13.490959,52.420704,323678,0.665,
,13.375005,52.547955,84023,0.757,
,13.340924,52.488415,465871,0.393,
,13.378432,52.550575,9297,0.737,
,13.371917,52.546104,9295,0.59,
,13.36964,52.54639,53966,0.506,
,13.382269,52.552208,179734,0.046,
,13.289412,52.554825,80833,0.258,
,13.293904,52.505157,32133,0.243,
,13.297852,52.509968,4764,0.548,
,13.314187,52.507027,264490,0.389,
,13.424639,52.533535,13941,0.609,
,13.258273,52.507866,223876,0.763,
,13.294236,52.50617,128616,0.35,
,13.302728,52.49965,120317,0.39,
,13.279157,52.50714,362346,0.462,
,13.300944,52.500248,91943,0.509,
,13.4199295,52.535385,331527,0.576,
,13.366154,52.58435,155916,0.621,
,13.292765,52.518127,48430,0.667,
,13.314772,52.47406,9927,0.106,
,13.533539,52.57779,80555,0.378,
,13.545172,52.529778,247170,0.264,
,13.526561,52.458866,303759,0.745,
,13.3607,52.486538,441250,0.065,
,13.351651,52.4855,325086,0.387,
,13.349374,52.490536,8009,0.145,
,13.354127,52.49462,7726,0.123,
,13.370955,52.54542,9291,0.49,
,13.337777,52.523815,146329,0.188,
,13.381859,52.5519,84062,0.017,
,13.364057,52.497112,91483,0.151,
,13.568131,52.44461,340445,0.796,
,13.478247,52.52682,353831,0.738,
,13.645354,52.34825,229883,0,
,13.315863,52.489407,261099,0.751,
,13.346533,52.436337,269248,0.553,
,13.208131,52.56142,328065,0.465,
,13.463233,52.42509,198257,0.32,
,13.469116,52.505173,351119,0.339,
,13.415295,52.546818,36767,0.922,
,13.438647,52.48879,191997,0.922,
,13.434438,52.490128,313816,0.781,
,13.433579,52.489857,241385,0.874,
,13.437419,52.487488,227651,0.495,
,13.3997,52.58075,203658,0.686,
,13.326326,52.48665,38256,1,
,13.324771,52.48757,1304,0.283,
,13.401993,52.587097,164316,0.152,
,13.401554,52.580364,493144,0.428,
,13.454585,52.47272,35687,0.143,
,13.451072,52.471954,486050,0.524,
,13.44585,52.471912,313522,0.959,
,13.443244,52.47069,313319,0.125,
,13.308416,52.49703,149199,0.423,
,13.433086,52.48097,344778,0.343,
,13.5739975,52.445084,41729,0.969,
,13.374665,52.50838,318883,0.896,
,13.374667,52.508068,318884,0.916,
,13.546032,52.438,160107,0.371,
,13.333652,52.51529,371975,0.291,
,13.36326,52.566452,15502,0.002,
,13.339437,52.494793,7996,0.64,
,13.343992,52.504192,346586,0.935,
,13.456815,52.50942,380289,0.816,
,13.419199,52.54045,15211,0.234,
,13.42111,52.537483,331528,0.789,
,13.375082,52.50905,501705,0.976,
,13.415777,52.54074,439259,0.291,
,13.321603,52.458538,317851,0.915,
,13.322674,52.458652,261268,0.056,
,13.316968,52.503887,419248,0.321,
,13.321958,52.50459,3457,0.214,
,13.314435,52.501945,114131,0.618,
,13.313729,52.503826,261180,0.512,
,13.322387,52.503994,3457,0.701,
,13.307193,52.51751,322464,0.042,
,13.4112835,52.53985,43294,0.348,
,13.410354,52.53938,43297,0.061,
,13.406228,52.50576,225168,0.399,
,13.420129,52.53412,343301,0.497,
,13.42087,52.53667,331528,0.409,
,13.609522,52.5361,478188,0.505,
,13.389539,52.53553,341477,0.922,
,13.562969,52.55497,39980,0.095,
,13.41759,52.501846,17729,0.392,
,13.33885,52.462917,10906,0.691,
,13.468956,52.512646,276621,0.334,
,13.40538,52.539997,177206,0.165,
,13.4335985,52.49844,214041,0.829,
,13.399815,52.523026,13197,0.849,
,13.328172,52.46422,261249,0.757,
,13.327362,52.464417,272362,0.233,
,13.294993,52.442543,300384,0.916,
,13.5676,52.51877,282714,0.598,
,13.290776,52.517696,48431,0.804,
,13.39008,52.50819,79243,0.891,
,13.286554,52.453312,28118,0.076,
,13.302018,52.473568,88252,0.567,
,13.322812,52.48581,335778,0.422,
,13.374782,52.507072,61037,0.737,
,13.390604,52.511387,458189,0.579,
,13.353365,52.490284,203202,0.658,
,13.366136,52.55316,15671,0.078,
,13.427798,52.49234,234254,0.492,
,13.39368,52.524937,494826,0.275,
,13.535424,52.433064,271079,0.822,
,13.512647,52.449116,229441,0.536,
,13.40767,52.530506,340075,0.784,
,13.457136,52.51144,342974,0.214,
,13.487835,52.551777,55536,0.505,
,13.367681,52.5523,88798,0.424,
,13.362216,52.55207,355734,0.135,
,13.413089,52.53293,170474,0.988,
,13.400868,52.52615,232605,0,
,13.300105,52.52113,5808,0,
,13.434846,52.498528,251414,0.191,
,13.314768,52.51428,83029,0.358,
,13.410107,52.52084,418580,0.716,
,13.46937,52.505463,351119,0.53,
,13.431057,52.50104,346757,0.845,
,13.43053,52.49894,226605,0,
,13.418011,52.499905,187441,0.133,
,13.418271,52.501675,17729,0.696,
,13.4169655,52.501827,17729,0.133,
,13.330871,52.52736,356722,0.732,
,13.3299055,52.525448,9082,0.17,
,13.416964,52.502365,225931,0.733,
,13.420052,52.50118,149792,0.568,
,13.415556,52.503117,28273,0.683,
,13.41728,52.499622,187436,0.581,
,13.418152,52.50015,442152,0.962,
,13.414588,52.502686,455562,0.777,
,13.392973,52.51636,357440,1,
,13.42851,52.498386,288917,0.502,
,13.405492,52.49583,225742,0.372,
,13.39711,52.529476,233183,0.886,
,13.367822,52.488113,342005,0.662,
,13.409502,52.533863,36670,0.157,
,13.339336,52.526882,9116,0.551,
,13.526884,52.48193,424194,0.419,
,13.201234,52.505913,91334,0.465,
,13.454776,52.516235,99507,0.24,
,13.375296,52.542286,84000,0.137,
,13.410796,52.53713,36675,0.516,
,13.414319,52.554596,50975,0.919,
,13.346037,52.436726,431977,0.363,
,13.4208,52.54205,320402,0.567,
,13.293475,52.51749,7532,0.863,
,13.383427,52.530514,502254,0,
,13.384815,52.49818,288683,0.851,
,13.442213,52.48569,37606,0.69,
,13.441743,52.47946,313734,0.344,
,13.146146,52.41667,4439,0.566,
,13.337896,52.50448,304630,0.223,
,13.3831625,52.483406,68008,0.335,
,13.386612,52.500828,44681,0.87,
,13.396276,52.440372,490692,0.214,
,13.443916,52.484745,313949,0.356,
,13.322792,52.510067,320917,0.567,
,13.394356,52.490578,227978,0.576,
,13.39472,52.527073,162147,0.683,
,13.328542,52.50585,248991,1,
,13.29648,52.464367,196459,0.623,
,13.411218,52.491306,250674,0.54,
,13.347939,52.540882,456995,0.279,
,13.348328,52.540844,359853,0.091,
,13.367367,52.509026,11809,0.289,
,13.417507,52.53495,297850,0.484,
,13.408458,52.48951,223677,0.226,
,13.408324,52.48875,16899,0.456,
,13.409686,52.490574,223668,0.665,
,13.387582,52.526417,356864,0.393,
,13.392509,52.527466,310521,0.827,
,13.421634,52.48735,386340,0.334,
,13.422711,52.487053,457913,0.935,
,13.290581,52.498234,1063,0.174,
,13.394628,52.487915,471630,0.389,
,13.417328,52.512295,225010,0.211,
,13.4315195,52.531937,14028,0.051,
,13.277249,52.505955,416100,0.772,
,13.400356,52.522575,71072,0.819,
,13.402086,52.523193,193535,0.973,
,13.454048,52.506874,271213,0.934,
,13.4240675,52.478855,222201,0.283,
,13.41561,52.494404,126336,0.885,
,13.396236,52.531605,122438,0.213,
,13.442577,52.472168,313572,0.464,
,13.396443,52.489464,338863,0.799,
,13.39765,52.546143,36424,0.617,
,13.389284,52.51993,170075,0.413,
,13.391099,52.52006,79275,0.576,
,13.42407,52.4777,220259,0.163,
,13.344138,52.438824,107212,0.199,
,13.341637,52.43366,70268,0.905,
,13.327328,52.429756,82956,0,
,13.409844,52.53835,178127,0.746,
,13.411404,52.53812,178125,0.459,
,13.386533,52.509983,49512,0.535,
,13.423615,52.49101,7003,0.093,
,13.29515,52.43798,300181,0.897,
,13.426025,52.492603,17668,0.143,
,13.428775,52.488518,373302,0.941,
,13.435551,52.53297,14030,0.766,
,13.466403,52.517025,173630,0.829,
,13.401981,52.49035,73374,0.853,
,13.407178,52.535267,36672,0.511,
,13.46555,52.553738,33395,0.646,
,13.377001,52.521923,484283,0.456,
,13.444653,52.499844,359485,0.692,
,13.34901,52.522636,79509,0.255,
,13.3490715,52.522793,79509,0.323,
,13.349456,52.523796,79509,0.76,
,13.349206,52.524128,79509,0.847,
,13.349211,52.52414,79509,0.852,
,13.349323,52.52441,79509,0.971,
,13.349204,52.52314,79509,0.474,
,13.256001,52.428917,261134,0.118,
,13.415791,52.540253,438830,0.647,
,13.332899,52.52565,186552,0.834,
,13.3097515,52.502293,258239,0.495,
,13.590444,52.5207,339849,0.009,
,13.466102,52.511868,345602,0.957,
,13.279442,52.479782,9787,0.266,
,13.575723,52.44495,93384,0.034,
,13.4001875,52.56555,343152,0.957,
,13.403722,52.565327,295199,0.935,
,13.290198,52.55364,80841,0,
,13.526887,52.509148,143003,0.633,
,13.370883,52.564507,434004,0.233,
,13.3329,52.474297,8497,0.072,
,13.328573,52.504852,116455,0.468,
,13.426825,52.49563,277287,0.486,
,13.418773,52.53097,198190,0.144,
,13.398234,52.52529,371831,0.731,
,13.420801,52.496376,83991,0.139,
,13.426202,52.49236,17668,0.21,
,13.429183,52.487267,234451,0.511,
,13.394497,52.569828,116092,0.644,
,13.410425,52.5385,178127,0.12,
,13.424582,52.52825,169942,0.813,
,13.431346,52.532032,14028,0.098,
,13.398919,52.533405,177345,0.135,
,13.428753,52.486984,234451,0.229,
,13.426463,52.498676,131690,1,
,13.434758,52.49958,358596,0.356,
,13.279605,52.518143,435496,0.53,
,13.316345,52.518047,9679,0.745,
,13.367966,52.551105,459746,0.338,
,13.309602,52.50755,116114,0.24,
,13.3544855,52.617943,402307,0.629,
,13.32531,52.504658,115962,0.749,
,13.325625,52.503635,258862,0.628,
,13.423038,52.49504,230199,0.737,
,13.323427,52.50244,2816,0.061,
,13.330558,52.469513,301915,0.415,
,13.2969675,52.519012,43855,0.356,
,13.296853,52.506958,434947,0.239,
,13.195938,52.530457,30679,0,
,13.411155,52.502945,418167,0.623,
,13.382962,52.492664,89913,0.271,
,13.409843,52.552593,12570,0.249,
,13.321699,52.502937,4181,0.433,
,13.32026,52.503033,4179,0.527,
,13.327666,52.50536,396454,0.303,
,13.391194,52.512062,89242,0.246,
,13.401221,52.547382,15186,0.989,
,13.29872,52.51084,7354,0.483,
,13.305641,52.448235,77120,0.707,
,13.467359,52.553005,451079,0.11,
,13.314317,52.571125,121396,0.198,
,13.28565,52.50822,14716,0.178,
,13.600725,52.479584,486214,0.454,
,13.415139,52.50401,320878,0.999,
,13.444423,52.560722,17153,0.479,
,13.214497,52.439205,166516,0.55,
,13.376412,52.510395,500864,0,
,13.376716,52.511993,197319,0.203,
,13.50803,52.49968,343356,0.451,
,13.431027,52.497505,383352,0.577,
,13.408067,52.53665,247109,0.157,
,13.444458,52.4835,307052,0.735,
,13.444954,52.485126,162349,0.089,
,13.411901,52.552395,12572,0.348,
,13.439104,52.497177,251417,0.349,
,13.470297,52.51159,296870,0.814,
,13.278114,52.588543,138059,0.509,
,13.501353,52.62707,188145,0.929,
,13.283603,52.589275,170906,0.128,
,13.4152565,52.49307,113465,0.265,
,13.418388,52.494095,126340,0.202,
,13.418401,52.493557,114035,0.985,
,13.417469,52.49294,114032,0.636,
,13.323518,52.49162,39839,0.131,
,13.428754,52.487072,234451,0.316,
,13.320247,52.471474,88412,0.095,
,13.432943,52.48069,344778,0.279,
,13.363591,52.52625,16579,1,
,13.434484,52.537098,23078,0.437,
,13.287094,52.590134,244546,0.786,
,13.282557,52.58951,24947,0.549,
,13.304231,52.502094,275604,0.274,
,13.409468,52.53813,445566,0.353,
,13.645063,52.378727,383183,0.25,
,13.49494,52.51442,311634,0.831,
,13.386254,52.531693,502440,0.921,
,13.451183,52.522667,24223,0.131,
,13.439298,52.500725,150961,0.55,
,13.438931,52.50069,150961,0.691,
,13.314803,52.518208,9674,0.891,
,13.427131,52.48743,123763,0.181,
,13.429533,52.486515,123765,0.691,
,13.432518,52.469265,313471,0.942,
,13.431551,52.47015,313510,0.649,
,13.462586,52.51342,8248,0.75,
,13.291007,52.506516,151871,0.836,
,13.29811,52.500782,977,0.091,
,13.299263,52.500774,91942,0.026,
,13.296424,52.501217,7109,0.083,
,13.294681,52.513573,142435,0.108,
,13.386319,52.490616,5780,0.05,
,13.393552,52.51283,160261,0.998,
,13.323017,52.51705,426886,0.258,
,13.144871,52.452404,41270,0.202,
,13.374018,52.509876,499914,1,
,13.665089,52.410748,141722,0.369,
,13.171604,52.482716,490300,0.171,
,13.574811,52.446327,340527,0.349,
,13.576401,52.44618,246885,0.281,
,13.436985,52.51718,400967,0.848,
,13.395333,52.507603,226243,0.368,
,13.331559,52.46389,168537,0.73,
,13.2034025,52.537502,28527,0.744,
,13.3920965,52.490433,187900,0.875,
,13.443168,52.499645,335655,0.378,
,13.419272,52.4947,126343,0.515,
,13.437276,52.536125,14088,0.536,
,13.4402,52.500854,150961,0.202,
,13.348834,52.524532,478134,0.757,
,13.41726,52.50078,28263,0.142,
,13.417791,52.513275,333968,0.501,
,13.420038,52.502575,209659,0.754,
,13.428915,52.50089,142656,0.698,
,13.232174,52.585594,499105,0.432,
,13.4298,52.468277,140357,0.743,
,13.427866,52.46804,140357,0.064,
,13.428759,52.468143,140357,0.377,
,13.431926,52.501545,346738,0.563,
,13.380718,52.465958,304040,0.679,
,13.413304,52.512455,13642,0.303,
,13.420015,52.550903,295438,0.946,
,13.311734,52.571743,104266,0.051,
,13.385618,52.455357,185289,0.479,
,13.421962,52.544117,320406,0.666,
,13.199197,52.535442,480103,1,
,13.404777,52.48892,118469,0.619,
,13.376568,52.52849,410452,0.31,
,13.463587,52.515003,427697,0.443,
,13.328564,52.45909,237823,0,
,13.461308,52.511333,59051,0.693,
,13.461222,52.511837,59051,0.33,
,13.461124,52.51165,59051,0.514,
,13.412289,52.532974,141132,0.715,
,13.362817,52.565266,80464,0.787,
,13.390454,52.545868,171627,0.812,
,13.410989,52.488914,136697,0.668,
,13.422411,52.476986,280644,0.128,
,13.203277,52.537605,28527,0.615,
,13.3809395,52.465633,304040,0.339,
,13.383513,52.465492,423300,0.412,
,13.156895,52.53325,273633,0.114,
,13.424663,52.528255,169941,0.775,
,13.438738,52.499798,52235,0.505,
,13.423864,52.499912,352638,0.181,
,13.3076315,52.509,80077,0.472,
,13.449759,52.52132,14537,0.633,
,13.460014,52.494442,49823,0.519,
,13.320647,52.457706,243556,0.132,
,13.327972,52.480198,4577,0.332,
,13.32977,52.465885,227430,0.672,
,13.425118,52.481556,128324,0.525,
,13.429588,52.53707,177370,0.27,
,13.430912,52.53662,177370,0.732,
,13.4894905,52.464092,288091,0.779,
,13.398457,52.483093,177864,0.591,
,13.397286,52.423637,19467,0.698,
,13.624657,52.448204,38249,0.319,
,13.385946,52.5171,346460,0.031,
,13.569292,52.563057,39371,0.168,
,13.265866,52.53646,5232,0.445,
,13.270902,52.536846,145252,0.327,
,13.314186,52.464348,5735,0.132,
,13.459045,52.520622,473943,0.355,
,13.425089,52.481823,313593,0.082,
,13.287921,52.452637,357261,0.503,
,13.290035,52.452824,96346,0,
,13.294019,52.461494,45479,0.794,
,13.402655,52.52419,402629,0.37,
,13.402645,52.519203,27729,0.226,
,13.402813,52.520103,479683,0.959,
,13.4029255,52.519974,442707,0.164,
,13.423266,52.497795,329560,0.558,
,13.388161,52.51046,259642,0.475,
,13.389402,52.45875,202297,0.419,
,13.361909,52.5496,9571,0.294,
,13.463033,52.54959,144535,0.92,
,13.461127,52.550373,102329,0.404,
,13.29564,52.498116,149132,0.779,
,13.517766,52.510155,18381,0.869,
,13.431332,52.489872,373257,0.591,
,13.514572,52.505436,54879,0.489,
,13.425433,52.489933,17674,0.582,
,13.428127,52.488213,373302,0.201,
,13.383638,52.53058,488838,0.444,
,13.406531,52.546925,63603,0.497,
,13.373761,52.50591,48281,0.457,
,13.467274,52.554012,357758,0.746,
,13.206929,52.56171,60281,0.192,
,13.324532,52.48666,491426,0.631,
,13.325997,52.486584,491425,0.376,
,13.431645,52.552017,23290,0.046,
,13.379825,52.52343,11433,0.859,
,13.424136,52.53968,439253,0.922,
,13.430211,52.53282,14016,0.308,
,13.356155,52.542862,457082,0.498,
,13.4445305,52.49278,448579,0.448,
,13.422355,52.540363,288930,0.891,
,13.451798,52.509827,223836,0.288,
,13.573782,52.443317,285688,0.188,
,13.443209,52.48428,313945,0.843,
,13.347799,52.489513,309390,0.563,
,13.346361,52.489292,309392,0.741,
,13.418507,52.53047,343126,0.907,
,13.353424,52.490845,203202,0.163,
,13.353712,52.49292,203200,0.336,
,13.353425,52.490986,203202,0.04,
,13.428266,52.492973,234253,0.465,
,13.611984,52.51177,236496,0.898,
,13.405861,52.539837,177206,0.349,
,13.411479,52.52196,231836,0.931,
,13.422914,52.493137,185,0.435,
,13.410124,52.54847,15184,0.491,
,13.412557,52.5486,137065,0.651,
,13.379249,52.497765,277842,0.32,
,13.386818,52.53101,209373,0.398,
,13.378267,52.444656,240577,0.174,
,13.432545,52.46813,160110,0.339,
,13.624793,52.453987,498206,0.251,
,13.289805,52.63335,356445,0.485,
,13.428249,52.492813,234253,0.7,
,13.428257,52.4929,234253,0.573,
,13.4128065,52.512005,352853,0.467,
,13.413524,52.511696,329050,0.169,
,13.327787,52.428738,462778,0.765,
,13.426801,52.490284,17675,0.361,
,13.337294,52.52673,177931,0.471,
,13.430867,52.486984,313800,0.421,
,13.356522,52.52343,436418,0.707,
,13.396964,52.532356,502416,0.731,
,13.39222,52.519985,13229,0.791,
,13.386262,52.513336,325133,0.362,
,13.448074,52.477142,286973,0.695,
,13.331492,52.532276,132986,1,
,13.378994,52.524887,434413,0.795,
,13.503356,52.455463,295290,0.697,
,13.503465,52.45543,295290,0.621,
,13.446015,52.549915,486526,0.927,
,13.335229,52.531094,458415,0,
,13.410095,52.527943,454587,0,
,13.409414,52.528988,454547,0,
,13.461067,52.51078,65252,0.854,
,13.320031,52.512863,347309,0.19,
,13.405135,52.527428,13846,0.748,
,13.406303,52.527225,13846,0.125,
,13.300887,52.52615,2974,0.834,
,13.448172,52.490574,313740,0.779,
,13.2868,52.433735,300206,0.244,
,13.421092,52.535706,36685,0.522,
,13.38674,52.549896,427334,0.418,
,13.421721,52.495377,230201,0.331,
,13.2597475,52.43038,205994,0.636,
,13.439381,52.499783,52236,0.101,
,13.336078,52.47139,251626,0.233,
,13.4403925,52.48963,376446,0.126,
,13.405115,52.52355,196694,0.622,
,13.464314,52.509434,65265,0.184,
,13.407373,52.52402,214344,0.196,
,13.312458,52.50873,156602,0.396,
,13.436573,52.484146,236913,0.657,
,13.434912,52.469112,134584,0.785,
,13.415194,52.543957,213473,0.531,
,13.4605055,52.517345,271228,0.4,
,13.578426,52.457993,140523,0,
,13.402212,52.533527,58779,0.669,
,13.3361635,52.52239,196138,0.701,
,13.398625,52.522842,71524,1,
,13.412417,52.568188,22356,0.257,
,13.382868,52.522987,388759,0.205,
,13.427374,52.490093,17675,0.813,
,13.435983,52.482296,313854,0.965,
,13.436391,52.48251,313854,0.674,
,13.322145,52.497097,10889,0.302,
,13.216815,52.4387,484750,0.272,
,13.37172,52.53335,205283,0.98,
,13.41256,52.546803,15177,0.862,
,13.406253,52.54897,478654,0.363,
,13.447457,52.520615,14625,0.517,
,13.335892,52.523125,196138,0.219,
,13.399899,52.522266,71511,0.328,
,13.402078,52.528896,185253,0.925,
,13.412827,52.490932,378935,0.49,
,13.483256,52.497005,58349,0.337,
,13.346205,52.503674,320773,0.776,
,13.373688,52.50954,161836,0.157,
,13.433497,52.531452,14033,0.899,
,13.329142,52.521202,344994,0.913,
,13.301258,52.4945,241339,0.01,
,13.421985,52.498924,329579,1,
,13.443553,52.499577,335655,0.547,
,13.441707,52.498783,52237,0.692,
,13.249222,52.61001,324633,0.107,
,13.419917,52.543583,36760,0.76,
,13.384206,52.532207,11731,0.39,
,13.323321,52.490646,359715,0.304,
,13.484393,52.463615,285628,0.73,
,13.423849,52.48975,260713,0.017,
,13.5638075,52.57112,229421,0.277,
,13.448543,52.51235,426646,0.023,
,13.39322,52.526707,424478,0.66,
,13.393392,52.526146,424480,0.55,
,13.394134,52.526592,162147,0.934,
,13.392985,52.52714,424478,0.269,
,13.389803,52.526516,310520,0.429,
,13.261344,52.444523,20966,0.945,
,13.262145,52.487564,320633,0.727,
